Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Image
403,251.771663,-1.946643,251.771639,-1.946628,802,139,802.444,139.266,1,+2487.56,1.0000,+103.561,D.N.,-8.4894,+0.0452,0,B,15.177740,13.976010,22.085757,10.803640,29.620288,0.000000,19.757648,9.133483,5,5,5,0,8,15,79.04,0,498,14.74,/Users/spicyboiii/Desktop/M12_V.fits
404,251.715485,-1.946642,251.715459,-1.946642,1815,139,1815.471,138.999,1,+454.399,1.0000,+26.2007,D.N.,-6.6436,+0.0626,0,B,8.374476,7.187858,8.339620,8.325579,8.483744,0.000000,1.558640,1.538135,5,5,5,0,8,15,79.04,0,515,3.57,/Users/spicyboiii/Desktop/M12_V.fits
405,251.801111,-1.946643,251.800475,-1.946594,271,139,282.479,139.872,1,+401331,1.0000,+809.020,D.N.,-14.0088,+0.0022,0,B,82.938278,59.402177,114.144346,24.496441,161.238437,0.000000,113.993562,50.725844,5,5,5,0,8,15,79.04,0,507,11.62,/Users/spicyboiii/Desktop/M12_V.fits
406,251.781479,-1.946587,251.781471,-1.946593,625,140,625.157,139.896,1,+9670.03,1.0000,+298.678,D.N.,-9.9636,+0.0335,0,B,29.275644,19.582154,42.517341,13.405714,55.040782,0.000000,34.988460,28.414930,5,5,5,0,8,15,79.04,0,504,3.09,/Users/spicyboiii/Desktop/M12_V.fits
407,251.779594,-1.946643,251.780118,-1.947368,659,139,649.543,125.922,1,+486048,1.0000,+758.508,D.N.,-14.2167,+0.0017,0,B,51.599796,30.385371,61.990700,12.933068,70.353484,0.000000,33.301014,30.117778,5,5,5,0,8,15,79.04,0,506,10.74,/Users/spicyboiii/Desktop/M12_V.fits
408,251.770332,-1.946588,251.770311,-1.946598,826,140,826.389,139.806,1,+4043.12,1.0000,+103.261,D.N.,-9.0168,+0.0277,0,B,13.924629,10.626260,18.913093,10.384478,23.234854,0.000000,13.509883,8.194245,5,5,5,0,8,15,79.04,0,502,3.25,/Users/spicyboiii/Desktop/M12_V.fits
409,251.814421,-1.946476,251.814416,-1.946467,31,142,31.092,142.160,1,+198368,1.0000,+538.118,D.N.,-13.2437,+0.0029,0,B,55.207806,31.797370,67.590563,31.792704,78.283986,0.000000,39.535261,30.391044,5,5,5,0,8,15,79.04,0,498,3.46,/Users/spicyboiii/Desktop/M12_V.fits
410,251.772717,-1.946477,251.772695,-1.946437,783,142,783.401,142.712,1,+1770.01,1.0000,+284.082,D.N.,-8.1199,+0.1743,0,B,24.813009,15.431350,43.521822,11.119713,64.345788,0.000000,47.441234,28.323066,5,5,5,0,8,15,79.04,0,507,24.68,/Users/spicyboiii/Desktop/M12_V.fits
411,251.772717,-1.946200,251.772876,-1.945929,783,147,780.132,151.883,1,+3454.72,1.0000,+245.817,D.N.,-8.8460,+0.0773,0,B,24.689808,12.646923,41.993976,11.103230,67.978740,0.000000,53.509671,24.053109,5,5,5,0,8,15,79.04,0,505,7.25,/Users/spicyboiii/Desktop/M12_V.fits
412,251.772440,-1.946144,251.772088,-1.946356,788,148,794.345,144.185,1,+3743.95,1.0000,+170.802,D.N.,-8.9333,+0.0495,0,B,19.846014,14.427914,27.689433,11.009837,34.269348,0.000000,20.211355,16.057214,5,5,5,0,8,15,79.04,0,501,3.62,/Users/spicyboiii/Desktop/M12_V.fits
413,251.776100,-1.946421,251.776058,-1.946415,722,143,722.763,143.120,1,+4134.07,1.0000,+67.7794,D.N.,-9.0409,+0.0178,0,B,11.720229,10.735516,12.390755,12.015961,12.773427,0.000000,3.106270,2.159141,5,5,5,0,8,15,79.04,0,500,3.68,/Users/spicyboiii/Desktop/M12_V.fits
414,251.764066,-1.946366,251.764040,-1.946344,939,144,939.462,144.403,1,+4992.40,1.0000,+90.9513,D.N.,-9.2458,+0.0198,0,B,11.630382,11.029705,17.446354,9.724667,24.763952,0.000000,17.592423,5.768903,5,5,5,0,8,15,79.04,0,503,0.28,/Users/spicyboiii/Desktop/M12_V.fits
415,251.718813,-1.946421,251.718820,-1.946394,1755,143,1754.869,143.483,1,+619.824,1.0000,+29.9582,D.N.,-6.9807,+0.0525,0,B,8.665317,8.164160,8.686364,8.587749,8.832256,0.000000,1.600257,1.681495,5,5,5,0,8,15,79.04,0,512,3.53,/Users/spicyboiii/Desktop/M12_V.fits
416,251.789853,-1.946421,251.789687,-1.946349,474,143,477.005,144.293,1,+6827.81,1.0000,+96.2453,D.N.,-9.5857,+0.0153,0,B,14.651914,13.758087,17.371744,14.094374,19.018424,0.000000,7.748731,4.969156,5,5,5,0,8,15,79.04,0,501,3.61,/Users/spicyboiii/Desktop/M12_V.fits
417,251.789632,-1.946310,251.789683,-1.946351,478,145,477.070,144.261,1,+6832.15,1.0000,+96.2679,D.N.,-9.5864,+0.0153,0,B,14.651914,13.758087,17.371744,14.088325,19.018424,0.000000,7.748731,4.969156,5,5,5,0,8,15,79.04,0,501,3.25,/Users/spicyboiii/Desktop/M12_V.fits
418,251.772107,-1.946366,251.772094,-1.946357,794,144,794.236,144.166,1,+3774.66,1.0000,+170.892,D.N.,-8.9422,+0.0492,0,B,19.846014,14.427914,27.689433,10.919128,34.269348,0.000000,20.211355,16.057214,5,5,5,0,8,15,79.04,0,501,3.21,/Users/spicyboiii/Desktop/M12_V.fits
419,251.762735,-1.946310,251.762741,-1.946326,963,145,962.880,144.716,1,+3320.74,1.0000,+63.6219,D.N.,-8.8031,+0.0208,0,B,10.724558,9.431326,12.319479,9.685589,13.731560,0.000000,6.071141,2.718710,5,5,5,0,8,15,79.04,0,508,3.22,/Users/spicyboiii/Desktop/M12_V.fits
420,251.718813,-1.946310,251.742029,-1.946297,1337,145,1336.359,145.239,1,+589.050,1.0000,+29.5071,D.N.,-6.9254,+0.0544,0,B,8.801574,8.138702,8.904639,8.635650,9.065659,0.000000,1.702720,1.693086,5,5,5,0,8,15,79.04,0,511,3.40,/Users/spicyboiii/Desktop/M12_V.fits
421,251.734784,-1.946477,251.734829,-1.946424,1467,142,1466.201,142.943,1,+599.842,1.0000,+29.7013,D.N.,-6.9451,+0.0538,0,B,8.959359,8.966378,9.328951,8.567295,9.724006,0.000000,2.746244,1.693577,5,5,5,0,8,15,79.04,0,506,1.39,/Users/spicyboiii/Desktop/M12_V.fits
422,251.803385,-1.946254,251.803360,-1.946274,230,146,230.460,145.650,1,+19027.7,1.0000,+407.870,D.N.,-10.6985,+0.0233,0,B,55.138592,26.502518,74.670015,26.427881,99.433526,0.000000,65.726994,38.649776,5,5,5,0,8,15,79.04,0,501,3.72,/Users/spicyboiii/Desktop/M12_V.fits
423,251.801555,-1.946310,251.801551,-1.946291,263,145,263.076,145.351,1,+38173.2,1.0000,+811.786,D.N.,-11.4544,+0.0231,0,B,69.207932,23.915407,102.803174,24.805231,135.837013,0.000000,88.875433,79.401208,5,5,5,0,8,15,79.04,0,505,3.16,/Users/spicyboiii/Desktop/M12_V.fits
424,251.780869,-1.946366,251.780526,-1.946207,636,144,642.185,146.863,1,+9095.82,1.0000,+229.192,D.N.,-9.8971,+0.0274,0,B,23.299598,14.188833,34.482500,13.239056,44.283420,0.000000,27.812327,20.980926,5,5,5,0,8,15,79.04,0,500,3.53,/Users/spicyboiii/Desktop/M12_V.fits
425,251.769445,-1.946366,251.769424,-1.946345,842,144,842.388,144.370,1,+2230.06,1.0000,+72.6705,D.N.,-8.3708,+0.0354,0,B,11.425329,10.298654,15.777959,10.169603,20.006495,0.000000,12.313396,5.559621,5,5,5,0,8,15,79.04,0,499,0.97,/Users/spicyboiii/Desktop/M12_V.fits
426,251.758465,-1.946366,251.758471,-1.946360,1040,144,1039.881,144.099,1,+411.205,1.0000,+29.8781,D.N.,-6.5351,+0.0789,0,B,9.600450,9.009236,10.635075,9.426024,11.646755,0.000000,4.752558,2.211255,5,5,5,0,8,15,79.04,0,505,2.94,/Users/spicyboiii/Desktop/M12_V.fits
427,251.809485,-1.946310,251.809547,-1.946288,120,145,118.883,145.386,1,+14144.3,1.0000,+541.214,D.N.,-10.3765,+0.0415,0,B,75.180504,35.890601,91.955651,30.444458,108.100960,0.000000,56.889229,53.206475,5,5,5,0,8,15,79.04,0,505,3.31,/Users/spicyboiii/Desktop/M12_V.fits
428,251.797118,-1.946310,251.797087,-1.946313,343,145,343.557,144.954,1,+7791.49,1.0000,+243.542,D.N.,-9.7291,+0.0339,0,B,28.554523,18.091906,41.026885,19.416424,51.233092,0.000000,30.716631,22.851110,5,5,5,0,8,15,79.04,0,500,3.32,/Users/spicyboiii/Desktop/M12_V.fits
429,251.782034,-1.946255,251.782001,-1.946252,615,146,615.592,146.050,1,+4206.37,1.0000,+175.527,D.N.,-9.0598,+0.0453,0,B,20.746506,13.524733,33.430733,13.496173,48.901152,0.000000,35.724585,16.430083,5,5,5,0,8,15,79.04,0,503,4.26,/Users/spicyboiii/Desktop/M12_V.fits
430,251.770721,-1.946310,251.770660,-1.946261,819,145,820.091,145.889,1,+1898.04,1.0000,+124.774,D.N.,-8.1958,+0.0714,0,B,13.484457,11.699153,23.556505,10.471488,34.104263,0.000000,24.686195,11.773169,5,5,5,0,8,15,79.04,0,501,13.92,/Users/spicyboiii/Desktop/M12_V.fits
431,251.707277,-1.946254,251.707224,-1.946242,1963,146,1963.970,146.224,1,+782.315,1.0000,+31.0183,D.N.,-7.2335,+0.0430,0,B,8.329084,7.963809,8.288497,8.520888,8.416252,0.000000,1.462288,1.353168,5,5,5,0,8,15,79.04,0,512,3.73,/Users/spicyboiii/Desktop/M12_V.fits
432,251.812702,-1.946143,251.812642,-1.946146,62,148,63.088,147.954,1,+15459.0,1.0000,+692.693,D.N.,-10.4730,+0.0486,0,B,51.947247,30.732262,97.905562,32.575645,155.326254,0.000000,120.705541,68.616892,5,5,5,0,8,15,79.04,0,501,5.48,/Users/spicyboiii/Desktop/M12_V.fits
433,251.812535,-1.946088,251.812643,-1.946146,65,149,63.057,147.954,1,+15459.0,1.0000,+692.693,D.N.,-10.4730,+0.0486,0,B,51.947247,30.732262,97.905562,32.591949,155.326254,0.000000,120.705541,68.616892,5,5,5,0,8,15,79.04,0,501,4.22,/Users/spicyboiii/Desktop/M12_V.fits
434,251.810927,-1.946033,251.810894,-1.946020,94,150,94.602,150.236,1,+322975,1.0000,+800.281,D.N.,-13.7729,+0.0027,0,B,79.829639,36.885253,97.279143,31.179789,113.925244,0.000000,59.352499,56.769206,5,5,5,0,8,15,79.04,0,504,3.42,/Users/spicyboiii/Desktop/M12_V.fits
435,251.780537,-1.946199,251.780525,-1.946207,642,147,642.216,146.866,1,+9095.01,1.0000,+229.190,D.N.,-9.8970,+0.0274,0,B,23.299598,14.188833,34.482500,13.149605,44.283420,0.000000,27.812327,20.980926,5,5,5,0,8,15,79.04,0,500,3.13,/Users/spicyboiii/Desktop/M12_V.fits
436,251.735228,-1.946199,251.735230,-1.946175,1459,147,1458.966,147.436,1,+1087.22,1.0000,+36.5607,D.N.,-7.5908,+0.0365,0,B,8.929375,8.765620,9.066942,8.611189,9.271084,0.000000,1.936740,1.592272,5,5,5,0,8,15,79.04,0,507,3.27,/Users/spicyboiii/Desktop/M12_V.fits
437,251.708719,-1.946199,251.708722,-1.946174,1937,147,1936.952,147.446,1,+1444.35,1.0000,+41.2632,D.N.,-7.8992,+0.0310,0,B,8.365492,7.397634,8.346431,8.579840,8.492087,0.000000,1.567614,1.622392,5,5,5,0,8,15,79.04,0,514,3.22,/Users/spicyboiii/Desktop/M12_V.fits
438,251.809818,-1.946254,251.809548,-1.946288,114,146,118.873,145.385,1,+14144.3,1.0000,+541.214,D.N.,-10.3765,+0.0415,0,B,75.180504,35.890601,91.955651,30.666521,108.100960,0.000000,56.889229,53.206475,5,5,5,0,8,15,79.04,0,505,3.64,/Users/spicyboiii/Desktop/M12_V.fits
439,251.804050,-1.946254,251.804034,-1.946216,218,146,218.301,146.692,1,+10751.7,1.0000,+451.137,D.N.,-10.0787,+0.0456,0,B,51.442608,24.241863,79.900727,26.979273,114.597082,0.000000,82.230540,44.210349,5,5,5,0,8,15,79.04,0,501,3.36,/Users/spicyboiii/Desktop/M12_V.fits
440,251.753862,-1.945978,251.753864,-1.945972,1123,151,1122.962,151.100,1,+6343.28,1.0000,+83.9429,D.N.,-9.5058,+0.0144,0,B,10.579468,11.402572,12.381877,9.187687,14.348179,0.000000,7.257002,2.671083,5,5,5,0,8,15,79.04,0,503,3.29,/Users/spicyboiii/Desktop/M12_V.fits
441,251.798837,-1.946144,251.798861,-1.946118,312,148,311.573,148.462,1,+7076.22,1.0000,+344.123,D.N.,-9.6245,+0.0528,0,B,36.994102,23.388550,58.677666,21.172232,81.137643,0.000000,56.093931,33.599730,5,5,5,0,8,15,79.04,0,501,0.99,/Users/spicyboiii/Desktop/M12_V.fits
442,251.785306,-1.946089,251.785293,-1.946005,556,149,556.234,150.511,1,+6386.60,1.0000,+128.191,D.N.,-9.5132,+0.0218,0,B,15.226006,13.150833,24.181987,13.944080,33.873875,0.000000,23.744394,10.092640,5,5,5,0,8,15,79.04,0,501,3.63,/Users/spicyboiii/Desktop/M12_V.fits
443,251.759906,-1.946033,251.759913,-1.945995,1014,150,1013.877,150.683,1,+3440.48,1.0000,+61.2826,D.N.,-8.8415,+0.0193,0,B,9.722002,9.780079,9.901819,9.595270,10.155524,0.000000,2.258014,1.790837,5,5,5,0,8,15,79.04,0,511,3.30,/Users/spicyboiii/Desktop/M12_V.fits
444,251.755082,-1.945867,251.755107,-1.945834,1101,153,1100.545,153.593,1,+12197.5,1.0000,+111.880,D.N.,-10.2157,+0.0100,0,B,10.188666,9.388344,10.214788,9.211491,10.378998,0.000000,1.840747,1.803450,5,5,5,0,8,15,79.04,0,511,3.51,/Users/spicyboiii/Desktop/M12_V.fits
445,251.806990,-1.945977,251.806950,-1.945961,165,151,165.724,151.302,1,+31890.8,1.0000,+857.252,D.N.,-11.2592,+0.0292,0,B,49.671844,26.805705,151.287443,28.566113,366.006752,0.000000,333.610016,84.409218,5,5,5,0,8,15,79.04,0,500,3.39,/Users/spicyboiii/Desktop/M12_V.fits
446,251.801999,-1.946033,251.801961,-1.945902,255,150,255.673,152.360,1,+10438.0,1.0000,+619.211,D.N.,-10.0465,+0.0644,0,B,63.620556,30.858298,103.624654,25.038633,153.867498,0.000000,113.854772,61.520275,5,5,5,0,8,15,79.04,0,503,15.24,/Users/spicyboiii/Desktop/M12_V.fits
447,251.801832,-1.945867,251.801961,-1.945902,258,153,255.677,152.360,1,+10438.0,1.0000,+619.211,D.N.,-10.0465,+0.0644,0,B,63.620556,30.858298,103.624654,24.703756,153.867498,0.000000,113.854772,61.520275,5,5,5,0,8,15,79.04,0,503,4.18,/Users/spicyboiii/Desktop/M12_V.fits
448,251.799448,-1.946033,251.799766,-1.945756,301,150,295.266,155.000,1,+82379.6,1.0000,+743.061,D.N.,-12.2895,+0.0098,0,B,76.560001,46.196143,122.415884,21.913485,183.324146,0.000000,136.598915,69.028046,5,5,5,0,8,15,79.04,0,502,3.96,/Users/spicyboiii/Desktop/M12_V.fits
449,251.799281,-1.945645,251.799766,-1.945755,304,157,295.262,155.012,1,+82379.6,1.0000,+743.061,D.N.,-12.2895,+0.0098,0,B,76.560001,46.196143,122.415884,21.593264,183.324146,0.000000,136.598915,69.028046,5,5,5,0,8,15,79.04,0,502,4.08,/Users/spicyboiii/Desktop/M12_V.fits
450,251.784862,-1.945978,251.784850,-1.945945,564,151,564.229,151.586,1,+7117.97,1.0000,+129.602,D.N.,-9.6309,+0.0198,0,B,15.708405,13.012749,23.051063,13.919789,29.816499,0.000000,18.931123,9.906256,5,5,5,0,8,15,79.04,0,501,3.49,/Users/spicyboiii/Desktop/M12_V.fits
451,251.773383,-1.945812,251.773353,-1.945801,771,154,771.539,154.197,1,+19939.4,1.0000,+190.922,D.N.,-10.7493,+0.0104,0,B,18.359287,12.533633,25.230210,11.303296,31.561482,0.000000,18.981115,12.938867,5,5,5,0,8,15,79.04,0,501,3.33,/Users/spicyboiii/Desktop/M12_V.fits
452,251.772883,-1.945922,251.772876,-1.945929,780,152,780.143,151.880,1,+3454.90,1.0000,+245.817,D.N.,-8.8461,+0.0772,0,B,24.689808,12.646923,41.993976,11.141957,67.978740,0.000000,53.509671,24.053109,5,5,5,0,8,15,79.04,0,505,3.49,/Users/spicyboiii/Desktop/M12_V.fits
453,251.767560,-1.945922,251.767561,-1.945895,876,152,875.982,152.504,1,+2740.74,1.0000,+56.3215,D.N.,-8.5947,+0.0223,0,B,10.160749,9.783999,11.288032,9.947104,12.293729,0.000000,4.874807,2.090514,5,5,5,0,8,15,79.04,0,499,3.17,/Users/spicyboiii/Desktop/M12_V.fits
454,251.767338,-1.945590,251.767290,-1.945520,880,158,880.858,159.265,1,+2533.13,1.0000,+55.1031,D.N.,-8.5091,+0.0236,0,B,10.283542,10.222426,11.632209,9.940000,13.127794,0.000000,6.091307,2.261053,5,5,5,0,8,15,79.04,0,506,3.59,/Users/spicyboiii/Desktop/M12_V.fits
455,251.767171,-1.945424,251.767290,-1.945519,883,161,880.866,159.274,1,+2533.13,1.0000,+55.1031,D.N.,-8.5091,+0.0236,0,B,10.283542,10.222426,11.632209,9.937266,13.127794,0.000000,6.091307,2.261053,5,5,5,0,8,15,79.04,0,506,3.89,/Users/spicyboiii/Desktop/M12_V.fits
456,251.748039,-1.945978,251.748016,-1.945984,1228,151,1228.409,150.885,1,+607.494,1.0000,+30.4785,D.N.,-6.9589,+0.0545,0,B,8.960517,8.580769,10.249440,8.987500,12.211349,0.000000,6.644820,1.806394,5,5,5,0,8,15,79.04,0,504,3.19,/Users/spicyboiii/Desktop/M12_V.fits
457,251.800501,-1.945811,251.800496,-1.945773,282,154,282.091,154.690,1,+44248.3,1.0000,+1422.77,D.N.,-11.6147,+0.0349,0,B,76.666851,53.179594,329.826483,23.078150,867.128439,0.000000,802.741997,141.883317,5,5,5,0,8,15,79.04,0,508,3.86,/Users/spicyboiii/Desktop/M12_V.fits
458,251.791683,-1.945867,251.791837,-1.945732,441,153,438.231,155.439,1,+15690.5,1.0000,+136.801,D.N.,-10.4891,+0.0095,0,B,18.180382,16.556498,20.170624,14.631647,21.410282,0.000000,7.186751,5.536180,5,5,5,0,8,15,79.04,0,500,5.05,/Users/spicyboiii/Desktop/M12_V.fits
459,251.791850,-1.945645,251.791833,-1.945732,438,157,438.295,155.430,1,+15697.2,1.0000,+136.826,D.N.,-10.4896,+0.0095,0,B,18.180382,16.556498,20.170624,14.795520,21.410282,0.000000,7.186751,5.536180,5,5,5,0,8,15,79.04,0,500,3.38,/Users/spicyboiii/Desktop/M12_V.fits
460,251.799780,-1.945756,251.799760,-1.945755,295,155,295.362,155.009,1,+82672.5,1.0000,+743.259,D.N.,-12.2934,+0.0098,0,B,76.560001,46.196143,122.415884,22.204905,183.324146,0.000000,136.598915,69.028046,5,5,5,0,8,15,79.04,0,502,3.27,/Users/spicyboiii/Desktop/M12_V.fits
461,251.787247,-1.945922,251.787263,-1.945873,521,152,520.706,152.891,1,+3159.08,1.0000,+62.1703,D.N.,-8.7489,+0.0214,0,B,13.247078,13.244297,15.373632,13.964630,17.906622,0.000000,9.190474,2.679294,5,5,5,0,8,15,79.04,0,508,3.51,/Users/spicyboiii/Desktop/M12_V.fits
462,251.770665,-1.945812,251.770686,-1.945673,820,154,819.624,156.501,1,+4590.29,1.0000,+72.2760,D.N.,-9.1546,+0.0171,0,B,11.147242,11.232589,13.076018,10.392139,14.837282,0.000000,7.018605,2.534949,5,5,5,0,8,15,79.04,0,502,3.35,/Users/spicyboiii/Desktop/M12_V.fits
463,251.770665,-1.945534,251.770677,-1.945674,820,159,819.781,156.488,1,+4573.21,1.0000,+72.5591,D.N.,-9.1506,+0.0172,0,B,11.252260,11.266989,13.407107,10.357907,15.347284,0.000000,7.476628,2.648604,5,5,5,0,8,15,79.04,0,502,3.18,/Users/spicyboiii/Desktop/M12_V.fits
464,251.750479,-1.945590,251.750417,-1.945615,1184,158,1185.105,157.548,1,+2506.00,1.0000,+53.4304,D.N.,-8.4975,+0.0231,0,B,9.794144,9.180964,9.959722,9.101825,10.185772,0.000000,2.136078,1.883913,5,5,5,0,8,15,79.04,0,510,3.50,/Users/spicyboiii/Desktop/M12_V.fits
465,251.750090,-1.945534,251.750415,-1.945615,1191,159,1185.143,157.551,1,+2506.62,1.0000,+53.4363,D.N.,-8.4977,+0.0231,0,B,9.794144,9.180964,9.959722,9.075765,10.185772,0.000000,2.136078,1.883913,5,5,5,0,8,15,79.04,0,510,3.16,/Users/spicyboiii/Desktop/M12_V.fits
466,251.771719,-1.945812,251.771820,-1.945552,801,154,799.183,158.682,1,+2715.53,1.0000,+98.3804,D.N.,-8.5846,+0.0393,0,B,13.276381,11.261756,18.847075,10.745444,23.402381,0.000000,13.886805,8.404090,5,5,5,0,8,15,79.04,0,502,3.56,/Users/spicyboiii/Desktop/M12_V.fits
467,251.719811,-1.945645,251.719810,-1.945620,1737,157,1737.017,157.444,1,+2900.09,1.0000,+55.9395,D.N.,-8.6560,+0.0209,0,B,8.986532,8.568967,9.025969,8.646858,9.149515,0.000000,1.499967,1.528085,5,5,5,0,8,15,79.04,0,514,3.07,/Users/spicyboiii/Desktop/M12_V.fits
468,251.793735,-1.945700,251.793719,-1.945668,404,156,404.293,156.592,1,+5258.27,1.0000,+499.862,D.N.,-9.3021,+0.1032,0,B,31.811230,18.125997,63.801995,16.406130,97.214624,0.000000,73.422012,49.780638,5,5,5,0,8,15,79.04,0,499,0.85,/Users/spicyboiii/Desktop/M12_V.fits
469,251.779039,-1.945701,251.779074,-1.945679,669,156,668.369,156.392,1,+2390.44,1.0000,+54.1667,D.N.,-8.4462,+0.0246,0,B,13.159058,12.670668,13.759014,12.717547,14.173132,0.000000,3.404460,2.347692,5,5,5,0,8,15,79.04,0,501,3.55,/Users/spicyboiii/Desktop/M12_V.fits
470,251.773937,-1.945645,251.773917,-1.945655,761,157,761.370,156.833,1,+2171.94,1.0000,+115.034,D.N.,-8.3421,+0.0575,0,B,13.251678,11.929991,30.687638,11.439855,64.540866,0.000000,56.835085,10.592133,5,5,5,0,8,15,79.04,0,502,10.78,/Users/spicyboiii/Desktop/M12_V.fits
471,251.758631,-1.945701,251.758627,-1.945642,1037,156,1037.075,157.059,1,+1439.18,1.0000,+41.8918,D.N.,-7.8953,+0.0316,0,B,9.771886,9.803729,10.112189,9.553822,10.420331,0.000000,2.517852,1.789243,5,5,5,0,8,15,79.04,0,501,3.69,/Users/spicyboiii/Desktop/M12_V.fits
472,251.758409,-1.945368,251.758629,-1.945642,1041,162,1037.038,157.065,1,+1439.70,1.0000,+41.8981,D.N.,-7.8957,+0.0316,0,B,9.771886,9.803729,10.112189,9.586439,10.420331,0.000000,2.517852,1.789243,5,5,5,0,8,15,79.04,0,501,9.78,/Users/spicyboiii/Desktop/M12_V.fits
473,251.806435,-1.945478,251.806427,-1.945450,175,160,175.152,160.505,1,+147971,1.0000,+555.994,D.N.,-12.9254,+0.0041,0,B,60.495514,39.277761,91.473847,27.627687,133.550883,0.000000,97.402438,40.438915,5,5,5,0,8,15,79.04,0,503,3.30,/Users/spicyboiii/Desktop/M12_V.fits
474,251.741439,-1.945368,251.741424,-1.945370,1347,162,1347.266,161.970,1,+11152.0,1.0000,+107.320,D.N.,-10.1184,+0.0104,0,B,9.593843,9.154201,9.754562,8.467203,9.965507,0.000000,2.041593,1.926815,5,5,5,0,8,15,79.04,0,505,3.08,/Users/spicyboiii/Desktop/M12_V.fits
475,251.771830,-1.945534,251.771818,-1.945552,799,159,799.211,158.681,1,+2715.53,1.0000,+98.3804,D.N.,-8.5846,+0.0393,0,B,13.276381,11.261756,18.847075,10.758477,23.402381,0.000000,13.886805,8.404090,5,5,5,0,8,15,79.04,0,502,3.27,/Users/spicyboiii/Desktop/M12_V.fits
476,251.745543,-1.945534,251.745639,-1.945075,1273,159,1271.274,167.282,1,+4310.70,1.0000,+69.1348,D.N.,-9.0864,+0.0174,0,B,9.802472,8.963739,11.244710,8.806959,12.605919,0.000000,5.703539,2.181340,5,5,5,0,8,15,79.04,0,503,3.76,/Users/spicyboiii/Desktop/M12_V.fits
477,251.813811,-1.945478,251.813563,-1.945221,42,160,46.467,164.645,1,+16150.1,1.0000,+655.455,D.N.,-10.5204,+0.0441,0,B,55.143965,35.775538,101.675531,29.150068,160.495959,0.000000,124.304857,64.785922,5,5,5,0,8,15,79.04,0,504,4.34,/Users/spicyboiii/Desktop/M12_V.fits
478,251.813589,-1.945201,251.813561,-1.945222,46,165,46.509,164.630,1,+16095.2,1.0000,+714.941,D.N.,-10.5167,+0.0482,0,B,54.410145,36.199099,111.618770,28.524460,194.248049,0.000000,159.134849,70.875370,5,5,5,0,8,15,79.04,0,503,3.55,/Users/spicyboiii/Desktop/M12_V.fits
479,251.738444,-1.945424,251.738446,-1.945395,1401,161,1400.973,161.513,1,+2852.68,1.0000,+55.5069,D.N.,-8.6381,+0.0211,0,B,9.110968,7.940219,9.106441,8.789415,9.239009,0.000000,1.561014,1.525085,5,5,5,0,8,15,79.04,0,513,3.52,/Users/spicyboiii/Desktop/M12_V.fits
480,251.785639,-1.945423,251.785646,-1.945408,550,161,549.871,161.281,1,+2838.93,1.0000,+152.307,D.N.,-8.6329,+0.0582,0,B,16.801029,13.318457,26.825787,13.869307,36.703888,0.000000,25.076138,14.361523,5,5,5,0,8,15,79.04,0,499,3.25,/Users/spicyboiii/Desktop/M12_V.fits
481,251.748482,-1.945313,251.748442,-1.945319,1220,163,1220.733,162.897,1,+2965.52,1.0000,+56.7001,D.N.,-8.6803,+0.0208,0,B,9.005443,8.999346,9.126330,8.951612,9.347643,0.000000,2.024016,1.591363,5,5,5,0,8,15,79.04,0,505,3.56,/Users/spicyboiii/Desktop/M12_V.fits
482,251.790852,-1.945368,251.790834,-1.945375,456,162,456.320,161.868,1,+4846.72,1.0000,+76.1309,D.N.,-9.2136,+0.0171,0,B,14.396952,13.959816,15.665097,14.270334,16.433703,0.000000,4.971949,3.104706,5,5,5,0,8,15,79.04,0,505,3.21,/Users/spicyboiii/Desktop/M12_V.fits
483,251.753862,-1.945424,251.753826,-1.945425,1123,161,1123.643,160.970,1,+2155.39,1.0000,+72.8576,D.N.,-8.3338,+0.0367,0,B,10.925124,9.777780,17.021524,9.266456,26.169078,0.000000,19.896617,5.656188,5,5,5,0,8,15,79.04,0,503,16.33,/Users/spicyboiii/Desktop/M12_V.fits
484,251.721031,-1.945368,251.721031,-1.945370,1715,162,1714.991,161.962,1,+453.720,1.0000,+25.6424,D.N.,-6.6420,+0.0614,0,B,8.770198,8.773100,8.771618,8.637094,8.887299,0.000000,1.430657,1.441159,5,5,5,0,8,15,79.04,0,514,3.31,/Users/spicyboiii/Desktop/M12_V.fits
485,251.794235,-1.945368,251.793819,-1.945086,395,162,402.489,167.093,1,+16402.4,1.0000,+745.634,D.N.,-10.5373,+0.0494,0,B,40.259792,23.119448,145.591659,16.853184,381.596930,0.000000,353.081634,74.008385,5,5,5,0,8,15,79.04,0,504,23.19,/Users/spicyboiii/Desktop/M12_V.fits
