Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Image
2856,251.769112,-1.896483,251.769095,-1.896509,848,1044,848.301,1043.539,1,+194.452,1.0000,+22.1100,D.N.,-5.7220,+0.1234,0,B,5.620195,5.049366,5.659808,5.766230,5.960997,0.000000,1.872680,1.730737,5,5,5,0,8,15,79.04,0,510,1.52,C:\Users\lrf44\Desktop\M12_B.fits
2857,251.812032,-1.896427,251.812401,-1.896266,74,1045,67.341,1047.908,1,+1008.70,1.0000,+34.9513,D.N.,-7.5094,+0.0376,0,B,5.714574,6.279229,5.767063,5.687883,5.971262,0.000000,1.549739,1.470930,5,5,5,0,8,15,79.04,0,507,7.95,C:\Users\lrf44\Desktop\M12_B.fits
2858,251.762679,-1.896372,251.762574,-1.896372,964,1046,965.892,1045.999,1,+83.4908,1.0000,+16.1721,D.N.,-4.8041,+0.2103,0,B,5.237773,5.216948,5.264793,5.325854,5.452047,0.000000,1.417992,1.346462,5,5,5,0,8,15,79.04,0,512,47.69,C:\Users\lrf44\Desktop\M12_B.fits
2859,251.812420,-1.896316,251.812405,-1.896266,67,1047,67.267,1047.906,1,+1005.57,1.0000,+34.9065,D.N.,-7.5060,+0.0377,0,B,5.714574,6.279229,5.767063,5.669569,5.971262,0.000000,1.549739,1.470930,5,5,5,0,8,15,79.04,0,507,0.73,C:\Users\lrf44\Desktop\M12_B.fits
2860,251.757855,-1.896317,251.757837,-1.896283,1051,1047,1051.313,1047.602,1,+123.636,1.0000,+18.1063,D.N.,-5.2304,+0.1590,0,B,5.034033,5.631264,5.151112,4.808537,5.421522,0.000000,1.692524,1.439754,5,5,5,0,8,15,79.04,0,504,2.97,C:\Users\lrf44\Desktop\M12_B.fits
2861,251.755637,-1.896261,251.755587,-1.896202,1091,1048,1091.894,1049.076,1,+694.095,1.0000,+29.7484,D.N.,-7.1035,+0.0465,0,B,5.017114,4.819603,5.025556,4.973671,5.210825,0.000000,1.378469,1.394654,5,5,5,0,8,15,79.04,0,514,1.20,C:\Users\lrf44\Desktop\M12_B.fits
2862,251.766561,-1.896317,251.766544,-1.896313,894,1047,894.294,1047.075,1,+48.4600,1.0000,+15.0698,D.N.,-4.2135,+0.3376,0,B,5.230572,5.237537,5.180857,5.657689,5.342416,0.000000,1.305165,1.348704,5,5,5,0,8,15,79.04,0,512,12.74,C:\Users\lrf44\Desktop\M12_B.fits
2863,251.765008,-1.896206,251.764957,-1.896184,922,1049,922.918,1049.398,1,+1206.39,1.0000,+37.8704,D.N.,-7.7037,+0.0341,0,B,5.434523,5.038017,5.461847,5.522425,5.670746,0.000000,1.526481,1.522968,5,5,5,0,8,15,79.04,0,512,4.71,C:\Users\lrf44\Desktop\M12_B.fits
2864,251.738446,-1.896317,251.738418,-1.896301,1401,1047,1401.510,1047.288,1,+54.7759,1.0000,+15.9701,D.N.,-4.3465,+0.3165,0,B,4.869910,4.457627,4.928388,4.861135,5.130826,0.000000,1.428404,1.428566,5,5,5,0,8,15,79.04,0,514,4.88,C:\Users\lrf44\Desktop\M12_B.fits
2865,251.736006,-1.896095,251.736029,-1.896080,1445,1051,1444.590,1051.271,1,+707.428,1.0000,+29.5874,D.N.,-7.1242,+0.0454,0,B,4.885646,4.057513,5.014415,4.786365,5.200469,0.000000,1.379941,1.307881,5,5,5,0,8,15,79.04,0,512,3.53,C:\Users\lrf44\Desktop\M12_B.fits
2866,251.789795,-1.895984,251.789752,-1.895947,475,1053,475.780,1053.667,1,+2441.93,1.0000,+52.3904,D.N.,-8.4693,+0.0233,0,B,6.100432,5.700486,6.346685,5.812891,6.692635,0.000000,2.126020,1.752589,5,5,5,0,8,15,79.04,0,502,4.54,C:\Users\lrf44\Desktop\M12_B.fits
2867,251.789407,-1.895652,251.789752,-1.895947,482,1059,475.777,1053.674,1,+2441.93,1.0000,+52.3904,D.N.,-8.4693,+0.0233,0,B,6.100432,5.700486,6.346685,5.816020,6.692635,0.000000,2.126020,1.752589,5,5,5,0,8,15,79.04,0,502,4.02,C:\Users\lrf44\Desktop\M12_B.fits
2868,251.784860,-1.896040,251.784823,-1.896001,564,1052,564.667,1052.696,1,+1012.09,1.0000,+38.4084,D.N.,-7.5130,+0.0412,0,B,5.875201,5.119642,6.769647,5.988381,7.771737,0.000000,3.821108,2.167370,5,5,5,0,8,15,79.04,0,502,3.84,C:\Users\lrf44\Desktop\M12_B.fits
2869,251.744213,-1.895596,251.744181,-1.895575,1297,1060,1297.576,1060.377,1,+21866.8,1.0000,+150.812,D.N.,-10.8495,+0.0075,0,B,8.399435,6.597130,8.786527,4.971432,9.291209,0.000000,3.023504,2.985863,5,5,5,0,8,15,79.04,0,506,4.12,C:\Users\lrf44\Desktop\M12_B.fits
2870,251.814139,-1.895817,251.814137,-1.895790,36,1056,36.034,1056.496,1,+707.492,1.0000,+29.9482,D.N.,-7.1243,+0.0460,0,B,5.711662,5.139679,5.703670,5.604043,5.911697,0.000000,1.555967,1.388746,5,5,5,0,8,15,79.04,0,512,0.28,C:\Users\lrf44\Desktop\M12_B.fits
2871,251.716986,-1.895928,251.716960,-1.895956,1788,1054,1788.465,1053.504,1,+123.297,1.0000,+17.1825,D.N.,-5.2274,+0.1513,0,B,4.889570,4.895759,4.858507,4.996845,5.051766,0.000000,1.385273,1.323690,5,5,5,0,8,15,79.04,0,514,3.56,C:\Users\lrf44\Desktop\M12_B.fits
2872,251.775766,-1.895873,251.775718,-1.895827,728,1055,728.870,1055.835,1,+704.233,1.0000,+29.8319,D.N.,-7.1193,+0.0460,0,B,5.277229,5.090916,5.245750,5.550764,5.421349,0.000000,1.369957,1.375659,5,5,5,0,8,15,79.04,0,514,4.37,C:\Users\lrf44\Desktop\M12_B.fits
2873,251.813418,-1.895873,251.813424,-1.895862,49,1055,48.905,1055.192,1,+118.300,1.0000,+20.3358,D.N.,-5.1825,+0.1866,0,B,5.874557,4.529469,6.103606,5.605931,6.541917,0.000000,2.356642,1.730191,5,5,5,0,8,15,79.04,0,501,3.80,C:\Users\lrf44\Desktop\M12_B.fits
2874,251.804601,-1.895873,251.804572,-1.895857,208,1055,208.532,1055.284,1,+182.512,1.0000,+23.6736,D.N.,-5.6532,+0.1408,0,B,6.079714,6.048217,6.891038,5.511746,7.802323,0.000000,3.662870,1.957521,5,5,5,0,8,15,79.04,0,501,3.27,C:\Users\lrf44\Desktop\M12_B.fits
2875,251.786635,-1.895818,251.786338,-1.895540,532,1056,537.352,1061.018,1,+2750.37,1.0000,+54.6783,D.N.,-8.5985,+0.0216,0,B,6.290744,5.299059,6.323944,5.945760,6.509794,0.000000,1.545917,1.559640,5,5,5,0,8,15,79.04,0,507,4.48,C:\Users\lrf44\Desktop\M12_B.fits
2876,251.786357,-1.895596,251.786339,-1.895540,537,1060,537.329,1061.019,1,+2750.37,1.0000,+54.6783,D.N.,-8.5985,+0.0216,0,B,6.290744,5.299059,6.323944,5.945471,6.509794,0.000000,1.545917,1.559640,5,5,5,0,8,15,79.04,0,507,4.80,C:\Users\lrf44\Desktop\M12_B.fits
2877,251.767670,-1.895873,251.767731,-1.895765,874,1055,872.903,1056.963,1,+93.8015,1.0000,+17.2458,D.N.,-4.9305,+0.1996,0,B,5.248157,5.251200,5.272924,5.656513,5.453117,0.000000,1.391595,1.439917,5,5,5,0,8,15,79.04,0,512,3.63,C:\Users\lrf44\Desktop\M12_B.fits
2878,251.767836,-1.895707,251.767732,-1.895765,871,1058,872.882,1056.961,1,+92.8098,1.0000,+17.2171,D.N.,-4.9190,+0.2014,0,B,5.248157,5.251200,5.272924,5.642291,5.453117,0.000000,1.391595,1.439917,5,5,5,0,8,15,79.04,0,512,0.26,C:\Users\lrf44\Desktop\M12_B.fits
2879,251.806043,-1.895762,251.806041,-1.895722,182,1057,182.045,1057.718,1,+764.767,1.0000,+31.6733,D.N.,-7.2088,+0.0450,0,B,6.058211,4.871642,6.073796,5.487883,6.325978,0.000000,1.770078,1.556663,5,5,5,0,8,15,79.04,0,507,0.28,C:\Users\lrf44\Desktop\M12_B.fits
2880,251.806043,-1.895263,251.806040,-1.895723,182,1066,182.057,1057.711,1,+764.767,1.0000,+31.6733,D.N.,-7.2088,+0.0450,0,B,6.058211,4.871642,6.073796,5.428618,6.325978,0.000000,1.770078,1.556663,5,5,5,0,8,15,79.04,0,507,4.28,C:\Users\lrf44\Desktop\M12_B.fits
2881,251.795951,-1.895707,251.795878,-1.895714,364,1058,365.302,1057.878,1,+146.031,1.0000,+19.5960,D.N.,-5.4111,+0.1457,0,B,5.688313,6.694485,5.675207,5.513452,5.904846,0.000000,1.632312,1.556357,5,5,5,0,8,15,79.04,0,511,1.65,C:\Users\lrf44\Desktop\M12_B.fits
2882,251.810479,-1.895540,251.810461,-1.895525,102,1061,102.327,1061.267,1,+905.030,1.0000,+33.3432,D.N.,-7.3917,+0.0400,0,B,5.676967,5.281358,5.717111,5.545421,5.892587,0.000000,1.428714,1.450642,5,5,5,0,8,15,79.04,0,511,3.59,C:\Users\lrf44\Desktop\M12_B.fits
2883,251.805100,-1.895485,251.805053,-1.895470,199,1062,199.857,1062.266,1,+1019.43,1.0000,+36.0222,D.N.,-7.5209,+0.0384,0,B,6.257815,4.901769,6.449483,5.448043,6.726658,0.000000,1.912943,1.680379,5,5,5,0,8,15,79.04,0,504,3.90,C:\Users\lrf44\Desktop\M12_B.fits
2884,251.793455,-1.895596,251.793436,-1.895576,409,1060,409.347,1060.370,1,+154.364,1.0000,+17.5888,D.N.,-5.4714,+0.1237,0,B,5.314098,5.335021,5.280799,5.559773,5.452712,0.000000,1.359723,1.256079,5,5,5,0,8,15,79.04,0,511,4.43,C:\Users\lrf44\Desktop\M12_B.fits
2885,251.778649,-1.895541,251.778589,-1.895515,676,1061,677.096,1061.464,1,+337.569,1.0000,+22.8454,D.N.,-6.3209,+0.0735,0,B,5.314868,5.503030,5.334403,5.416974,5.500252,0.000000,1.341799,1.370342,5,5,5,0,8,15,79.04,0,513,4.77,C:\Users\lrf44\Desktop\M12_B.fits
2886,251.756746,-1.895430,251.756652,-1.895317,1071,1063,1072.688,1065.036,1,+1360.21,1.0000,+40.1789,D.N.,-7.8340,+0.0321,0,B,5.248371,4.827170,5.244894,4.978534,5.481684,0.000000,1.595268,1.609860,5,5,5,0,8,15,79.04,0,516,4.98,C:\Users\lrf44\Desktop\M12_B.fits
2887,251.756635,-1.895264,251.756650,-1.895317,1073,1066,1072.723,1065.039,1,+1359.86,1.0000,+40.1745,D.N.,-7.8337,+0.0321,0,B,5.248371,4.827170,5.244894,5.004732,5.481684,0.000000,1.595268,1.609860,5,5,5,0,8,15,79.04,0,516,5.37,C:\Users\lrf44\Desktop\M12_B.fits
2888,251.796228,-1.895596,251.795881,-1.895714,359,1060,365.254,1057.880,1,+146.638,1.0000,+19.6115,D.N.,-5.4156,+0.1452,0,B,5.688313,6.694485,5.675207,5.497539,5.904846,0.000000,1.632312,1.556357,5,5,5,0,8,15,79.04,0,511,9.47,C:\Users\lrf44\Desktop\M12_B.fits
2889,251.785304,-1.895374,251.785273,-1.895359,556,1064,556.558,1064.274,1,+1301.10,1.0000,+42.0698,D.N.,-7.7858,+0.0351,0,B,6.690188,5.507665,7.272801,5.951857,8.012118,0.000000,3.364954,2.180983,5,5,5,0,8,15,79.04,0,503,3.97,C:\Users\lrf44\Desktop\M12_B.fits
2890,251.727245,-1.895485,251.727208,-1.895465,1603,1062,1603.667,1062.368,1,+178.121,1.0000,+19.3458,D.N.,-5.6268,+0.1179,0,B,4.877445,4.678053,4.857379,5.072687,5.042776,0.000000,1.356113,1.413492,5,5,5,0,8,15,79.04,0,513,0.28,C:\Users\lrf44\Desktop\M12_B.fits
2891,251.758409,-1.895486,251.758376,-1.895427,1041,1062,1041.605,1063.065,1,+160.028,1.0000,+18.8053,D.N.,-5.5105,+0.1276,0,B,4.813401,4.431954,4.788702,4.825167,4.990407,0.000000,1.405823,1.404889,5,5,5,0,8,15,79.04,0,515,4.63,C:\Users\lrf44\Desktop\M12_B.fits
2892,251.746099,-1.895430,251.746093,-1.895403,1263,1063,1263.099,1063.487,1,+121.375,1.0000,+16.9839,D.N.,-5.2103,+0.1519,0,B,5.054624,4.622973,5.133448,4.965076,5.299042,0.000000,1.315648,1.304581,5,5,5,0,8,15,79.04,0,513,13.41,C:\Users\lrf44\Desktop\M12_B.fits
2893,251.812254,-1.895374,251.812238,-1.895358,70,1064,70.275,1064.281,1,+234.826,1.0000,+20.5927,D.N.,-5.9269,+0.0952,0,B,5.671918,5.483792,5.717847,5.515965,5.938841,0.000000,1.606601,1.386255,5,5,5,0,8,15,79.04,0,505,0.26,C:\Users\lrf44\Desktop\M12_B.fits
2894,251.809592,-1.895374,251.809589,-1.895325,118,1064,118.050,1064.883,1,+248.977,1.0000,+22.1393,D.N.,-5.9904,+0.0965,0,B,5.670957,5.292698,5.802437,5.519840,6.049364,0.000000,1.712408,1.564967,5,5,5,0,8,15,79.04,0,505,4.17,C:\Users\lrf44\Desktop\M12_B.fits
2895,251.784749,-1.895264,251.785271,-1.895359,566,1066,556.590,1064.285,1,+1300.89,1.0000,+42.0673,D.N.,-7.7856,+0.0351,0,B,6.690188,5.507665,7.272801,5.952547,8.012118,0.000000,3.364954,2.180983,5,5,5,0,8,15,79.04,0,503,4.14,C:\Users\lrf44\Desktop\M12_B.fits
2896,251.779869,-1.895264,251.779839,-1.895247,654,1066,654.552,1066.298,1,+992.439,1.0000,+34.4111,D.N.,-7.4918,+0.0376,0,B,5.392702,4.896969,5.339446,5.343172,5.536952,0.000000,1.467086,1.397627,5,5,5,0,8,15,79.04,0,514,4.06,C:\Users\lrf44\Desktop\M12_B.fits
2897,251.770775,-1.895153,251.770739,-1.895106,818,1068,818.661,1068.839,1,+418.760,1.0000,+25.0870,D.N.,-6.5549,+0.0650,0,B,5.069329,3.913044,5.070439,5.507137,5.269245,0.000000,1.435129,1.465219,5,5,5,0,8,15,79.04,0,515,1.15,C:\Users\lrf44\Desktop\M12_B.fits
2898,251.762014,-1.895208,251.761952,-1.895237,976,1067,977.110,1066.487,1,+80.8399,1.0000,+15.4709,D.N.,-4.7691,+0.2078,0,B,5.041974,3.867220,5.025081,5.025946,5.201078,0.000000,1.342863,1.270926,5,5,5,0,8,15,79.04,0,514,2.18,C:\Users\lrf44\Desktop\M12_B.fits
