15.53,SourceIntensityB,,SourceIntensityV,,Bmag,Vmag
,1359.86,,4983.17,,18.86886714,18.08746175
,146.638,,700.217,,21.28698632,20.21814438
,1301.1,,4863.33,,18.91682595,18.11389166
,178.121,,750.277,,21.07581483,20.14317193
,160.028,,662.069,,21.1921127,20.27896787
,121.375,,527.13,,21.49227953,20.52643167
,234.826,,925.598,,20.77573719,19.91516999
,248.977,,1004.39,,20.71220457,19.82647006
,1300.89,,974.66,,18.9170012,19.85909315
,992.439,,3479.54,,19.21084308,18.47742142
,418.76,,1573.71,,20.14768966,19.33891425
,80.8399,,413.388,,21.93353822,20.79033134
,1750.81,,7655.44,,18.59450509,17.62130062
,176.867,,779.382,,21.08348562,20.10185008
,45.9209,,318.317,,22.54757666,21.07407643
,755.246,,2592.95,,19.50738156,18.79674065
,90.6379,,484.063,,21.80932805,20.61897129
,848.022,,3085.83,,19.38158484,18.60779602
,1360.21,,4983.17,,18.86858773,18.08746175
,1378.94,,5307.93,,18.85373922,18.01891304
,104.544,,501.407,,21.65435486,20.58075003
,148.95,,617.381,,21.27000137,20.35484286
,755.246,,2592.95,,19.50738156,18.79674065
,390.312,,1607,,20.22407288,19.31618632
,850.022,,3485.02,,19.37902723,18.47571282
,827.934,,3437.55,,19.40761335,18.49060345
,85.9815,,335.082,,21.8665901,21.01834826
,205.682,,825.795,,20.91961192,20.03904539
,328.26,,1238.62,,20.41205773,19.59888079
,167.667,,720.841,,21.14148366,20.18662731
,94.1654,,488.221,,21.76787425,20.60968487
,948.858,,3448.65,,19.25959958,18.48710321
,158.711,,732.343,,21.20108507,20.16943967
,240.16,,834.734,,20.75135095,20.02735575
,109.276,,469.914,,21.60629067,20.65118005
,6072.02,,27848.2,,17.24426966,16.21923318
,611.504,,2138.43,,19.73660439,19.00598841
,573.322,,2121.07,,19.80660612,19.0148385
,719.007,,2499.83,,19.56076984,18.83644982
,611.459,,2138.09,,19.73668429,19.00616105
,146.176,,495.084,,21.29041246,20.59452878
,68.9606,,307.549,,22.10610006,21.11144021
,230.292,,937.866,,20.79690551,19.90087403
,1315.62,,4810.2,,18.90477647,18.12581817
,827.934,,3437.55,,19.40761335,18.49060345
,462.235,,1623.8,,20.04044557,19.30489467
,1315.62,,4810.2,,18.90477647,18.12581817
,462.235,,1623.8,,20.04044557,19.30489467
,392.402,,1460.75,,20.21827461,19.41978627
,241.781,,959.489,,20.74404722,19.87612601
,147.958,,613.17,,21.27725651,20.36227376
,1000.68,,3553.94,,19.20186459,18.45445078
,1510.66,,8776.88,,18.75468582,17.47287561
,258.861,,1091.09,,20.66993608,19.73657457
,1789.99,,5778.69,,18.57047613,17.92665252
,250.494,,1027.93,,20.70560932,19.80131716
,270.281,,1050.76,,20.62306385,19.77746718
,320.504,,1253.15,,20.43801901,19.58621836
,6074.77,,27848.5,,17.24377804,16.21922149
,116.964,,671.851,,21.53247211,20.26304359
,163.182,,770.624,,21.17092201,20.11411968
,373.769,,1457.16,,20.27109444,19.42245791
,1510.66,,8776.42,,18.75468582,17.47293251
,294.569,,1276.19,,20.52963504,19.56643766
,1001.03,,3499.85,,19.20148491,18.47110243
,1001.07,,3498.67,,19.20144152,18.47146856
,124.214,,578.567,,21.46717627,20.42534186
,1262.42,,4577.51,,18.94959298,18.17965275
,99146.9,,959791,,14.21190479,12.37578433
,348.739,,1456.78,,20.34635135,19.42274108
,195.319,,882.754,,20.97574141,19.96662677
,17606,,89276.2,,16.0884509,14.95438677
,109.004,,568.495,,21.60899655,20.44440938
,214.325,,930.844,,20.87492056,19.90903375
,157.695,,624.957,,21.20805783,20.34160067
,1258.94,,4590.07,,18.95259006,18.17667774
,74.1207,,417.618,,22.02775386,20.77927799
,17609.2,,89268.4,,16.08825358,14.95448163
,149.251,,612.799,,21.26780952,20.36293089
,65.7563,,354.109,,22.15775922,20.9583836
,2149.67,,9149.95,,18.37167315,17.42767921
,898.658,,3061.96,,19.31861653,18.61622723
,1335.14,,4877.18,,18.88878562,18.11080405
,1335.25,,4876.71,,18.88869617,18.11090868
,192.791,,792.491,,20.98988575,20.08374016
,3646.25,,16083.6,,17.79798654,16.81526785
,156.218,,1376.14,,21.21827496,19.48456946
,99152.7,,959791,,14.21184128,12.37578433
,27.5839,,426.342,,23.10096347,20.75683071
,70.4372,,346.845,,22.08309743,20.98088741
,3646.25,,16083.6,,17.79798654,16.81526785
,60.3907,,313.576,,22.25017748,21.09036897
,102.244,,528.248,,21.67850806,20.52413135
,412.252,,1430.31,,20.16469571,19.44265057
,91.0713,,421.423,,21.8041488,20.76943042
,142.144,,742.849,,21.32078131,20.15397465
,276.581,,1180.54,,20.59804678,19.65102424
,1232.78,,4432.26,,18.97538869,18.21466294
,178.945,,825.553,,21.07080372,20.03936361
,1010.44,,3565.53,,19.19132632,18.45091577
,1010.64,,3566.09,,19.19111143,18.45074526
,576.596,,2028.02,,19.80042358,19.06354542
,454.42,,1742.62,,20.05895905,19.22821927
,454.42,,1741.19,,20.05895905,19.2291106
,35.4531,,419.895,,22.8284671,20.77337425
,49.2362,,331.049,,22.47189132,21.03149531
,92.6537,,530.539,,21.78544572,20.51943272
,147.216,,581.678,,21.28271511,20.41951941
,91.8342,,506.196,,21.79509152,20.57042924
,392.105,,1488.49,,20.21909669,19.3993612
,454.42,,1721.22,,20.05895905,19.24163505
,59.3885,,280.704,,22.26834675,21.2106045
,345.609,,1281.78,,20.35614003,19.56169228
,184.034,,743.601,,21.04035748,20.1528761
,1633.31,,6903.4,,18.66993109,17.73356841
,87.7259,,505.593,,21.84478306,20.57172338
,138.71,,652.128,,21.34733321,20.29539389
,82.9738,,342.596,,21.90525019,20.99427029
,533.409,,2045.6,,19.88495179,19.05417422
,530.044,,2045.6,,19.89182283,19.05417422
,367.699,,1531.52,,20.28887152,19.36841933
,1460.36,,4336.77,,18.79145282,18.23831003
,266.47,,1000.07,,20.63848184,19.83115001
,131.672,,545.514,,21.40386906,20.48921126
,1144.87,,4066.31,,19.0557122,18.3082248
,608.306,,2152.39,,19.74229739,18.99892359
,9791.83,,46913.7,,16.72544298,15.65297679
,112.813,,534.865,,21.57170477,20.51061556
,59.4352,,441.473,,22.26749332,20.71896564
,119.35,,610.649,,21.51054658,20.36674688
,2777.36,,12295,,18.0935222,17.10690468
,449.336,,1767.09,,20.0711746,19.21307934
,291.677,,1160.72,,20.54034718,19.66940734
,25624.5,,2092.22,,15.68096414,19.02970763
,119.35,,610.649,,21.51054658,20.36674688
,198.418,,754.153,,20.95864997,20.13757735
,25624.8,,54631.1,,15.68095143,15.48762615
,157.487,,597.906,,21.20949087,20.38964373
,217.858,,786.149,,20.85716886,20.09246384
,600.738,,2243.09,,19.75588988,18.95410926
,125.146,,513.442,,21.45906021,20.55499753
,187.557,,781.977,,21.01976945,20.09824106
,854.784,,3121.66,,19.37296168,18.59526201
,445.392,,1773.73,,20.08074661,19.20900723
,445.236,,1768.7,,20.08112696,19.21209057
,242.968,,1017.54,,20.73872994,19.81234728
,153.941,,710.553,,21.23421688,20.20223481
,198.633,,834.754,,20.95747414,20.02732974
,217.268,,859.466,,20.86011322,19.99565426
,140.565,,633.58,,21.33290965,20.32672236
,448.716,,1348.8,,20.07267375,19.50635711
,445.198,,1616.81,,20.08121963,19.30957854
,892.668,,3241.64,,19.32587772,18.55431405
,97.256,,527.523,,21.73281163,20.52562251
,537.452,,2032.36,,19.87675343,19.06122441
,421.606,,1633.38,,20.14033568,19.29850792
,157.604,,683.09,,21.20868455,20.24503119
,691.658,,2555.33,,19.60287413,18.81260852
,440.372,,1682.77,,20.0930534,19.26616411
,2220.56,,8189.72,,18.33644636,17.54805337
,51.9675,,286.444,,22.41327308,21.18862668
,6267.73,,29828.4,,17.20982694,16.14465111
,25608.2,,54611.1,,15.68165501,15.4880237
,548.635,,2788.22,,19.85439387,18.71790841
,691.829,,2554.98,,19.60260573,18.81275725
,691.829,,2554.98,,19.60260573,18.81275725
,295.858,,1069.93,,20.52489435,19.7578376
,1403.78,,5712.38,,18.83435501,17.93918328
,655.553,,2278.31,,19.66108312,18.93719397
,837.002,,2981.7,,19.3957864,18.64506614
,92.0048,,388.527,,21.79307643,20.857673
,354.113,,1329.22,,20.32974796,19.52223384
,91.8344,,374.156,,21.79508916,20.89859422
,1110.49,,3832.51,,19.08881601,18.37251777
,295.858,,744.294,,20.52489435,20.15186471
,126.245,,556.163,,21.44956717,20.46822078
,6267.73,,1392.79,,17.20982694,19.47151191
,6267.73,,29828.8,,17.20982694,16.14463655
,200.483,,737.85,,20.94740876,20.1613058
,68.3299,,469.752,,22.11607568,20.65155441
,393.013,,1429.11,,20.21658535,19.44356186
,815.338,,2902.01,,19.42425843,18.67447875
,267.293,,1070.38,,20.63513368,19.75738104
,393.445,,1507.98,,20.21539256,19.38523705
,272.793,,1171.09,,20.61301959,19.65975033
,275,,1163.57,,20.60427091,19.66674472
,231.85,,1055.71,,20.78958489,19.77236442
,671.706,,2390.94,,19.63465457,18.88480431
,388.391,,1521.64,,20.22942975,19.37544622
,404.263,,1457.82,,20.18594265,19.42196625
,2025.02,,8687.29,,18.43652935,17.48401521
,2021.65,,8687.06,,18.43833772,17.48404396
,150.302,,702.229,,21.26019074,20.21502911
,219.61,,933.205,,20.84847236,19.90628337
,404.277,,1451.42,,20.18590506,19.42674325
,268.219,,875.805,,20.63137879,19.97520746
,344.999,,1328.92,,20.35805805,19.52247891
,122.353,,609.621,,21.48356608,20.36857621
,237.481,,1009.76,,20.76353047,19.8206806
,185.207,,782.25,,21.03345915,20.09786208
,300.786,,1189.17,,20.5069586,19.64311615
,273.086,,1163.38,,20.61185405,19.66692202
,519.151,,2070.45,,19.9143684,19.04106414
,521.164,,2070.45,,19.91016662,19.04106414
,77.8954,,424.567,,21.97382311,20.76136042
,238.775,,1024.26,,20.75763051,19.80520048
,553.137,,1913.27,,19.84552087,19.12678535
,218.177,,940.204,,20.85558023,19.89817077
,2408.88,,10266.7,,18.24806473,17.30264883
,279.479,,1110.76,,20.58672969,19.71717543
,345.634,,1271.07,,20.3560615,19.57080234
,99.1421,,565.473,,21.71195736,20.45019633
,23.2532,,343.522,,23.28639582,20.99133962
,2408.8,,10266.3,,18.24810078,17.30269113
,2408.88,,10266.7,,18.24806473,17.30264883
,417.025,,1564.34,,20.15219741,19.34539813
,115.473,,512.114,,21.54640152,20.55780939
,59.0824,,430.47,,22.27395732,20.74636878
,397.145,,1475.76,,20.20522989,19.40868667
,1226.25,,4316.46,,18.98115509,18.24340671
,529.363,,1908.12,,19.89321868,19.1297118
,689.875,,2511.11,,19.60567662,18.83156166
,88.9877,,596.614,,21.82927769,20.39199241
,310.339,,1162.56,,20.47301175,19.66768757
,52.2582,,386.625,,22.40721652,20.86300118
,113.738,,592.894,,21.56283867,20.39878337
,1448.34,,5987.28,,18.80042633,17.88815209
,157.136,,665.818,,21.21191341,20.27283718
,294.691,,1169.27,,20.52918546,19.66143899
,117.85,,521.376,,21.52427867,20.53834842
,199.719,,804.586,,20.95155418,20.06729483
,90.6222,,375.931,,21.80951614,20.89345566
,208.94,,692.976,,20.90254866,20.22943052
,225.388,,895.664,,20.82027567,19.95086321
,225.237,,367.515,,20.82100331,20.91803833
,110.81,,475.579,,21.59115525,20.63816933
,953.211,,3279.28,,19.25463003,18.54177976
,953.934,,3278.9,,19.25380682,18.54190558
,41.2505,,273.977,,22.6640296,21.23694074
,5208.66,,24790.7,,17.41078762,16.34550403
,1292.36,,4641.71,,18.92414387,18.164531
,918.474,,3298.17,,19.29493547,18.53554342
,1292.5,,4640.86,,18.92402626,18.16472984
,783.785,,487.667,,19.46711027,20.61091759
,783.785,,2694.59,,19.46711027,18.75499427
,570.148,,2071.49,,19.81263363,19.04051891
,391.317,,1398.57,,20.22128085,19.46701549
,56.0638,,406.014,,22.33089631,20.80987349
,918.474,,3302.44,,19.29493547,18.53413867
,1309.46,,4944.96,,18.90987205,18.09581905
,112.24,,542.695,,21.5772335,20.49483646
,251.911,,905.852,,20.69948481,19.93858289
,712.568,,2366.96,,19.57053685,18.89574871
,3803.7,,16018.2,,17.752087,16.81969173
,782.372,,2819.53,,19.46906939,18.70578421
,191.083,,978.992,,20.99954751,19.85427815
,191.003,,979.062,,21.00000217,19.85420052
,261.819,,760.143,,20.65759974,20.12898776
,187.411,,644.195,,21.02061495,20.30868263
,152.046,,635.185,,21.24766514,20.32397542
,72.2091,,240.984,,22.05612281,21.37625549
,431.673,,1531.61,,20.11471543,19.36835553
,189.375,,918.293,,21.00929603,19.92377282
,3804.47,,16018.2,,17.75186723,16.81969173
,180.717,,635.754,,21.06010512,20.32300325
,400.069,,1581.35,,20.19726539,19.333656
,45.7103,,388.197,,22.55256746,20.85859557
,540.444,,1888.36,,19.87072589,19.14101403
,258.856,,1030.07,,20.66995705,19.79905916
,76.6065,,371.245,,21.99193859,20.90707448
,433.923,,1728.25,,20.10907096,19.23720959
,268.391,,942.66,,20.63068277,19.89533831
,532.492,,1896.13,,19.88681992,19.13655573
,1124.92,,4437.63,,19.07479855,18.21334829
,619.114,,2161.16,,19.72317608,18.99450871
,257.791,,972.722,,20.67443326,19.86125416
,1771.67,,7604.11,,18.58164556,17.62860503
,576.899,,2010.67,,19.79985318,19.07287401
,294.724,,1192.25,,20.52906388,19.64030768
,531.575,,2504.15,,19.88869127,18.83457516
,101.705,,532.508,,21.68424688,20.51541067
,627.429,,2284.84,,19.70869117,18.93408653
,57.255,,437.72,,22.30806909,20.72823503
,134.509,,588.27,,21.38072428,20.40728425
,726.578,,2462.42,,19.54939703,18.85282068
,532.217,,2504.42,,19.88738078,18.8344581
,123.294,,571.134,,21.47524778,20.43938097
,2120.2,,9246.3,,18.38666057,17.41630606
,252.231,,383.954,,20.69810649,20.87052802
,197.867,,746.902,,20.96166922,20.14806695
,767.951,,2700.36,,19.48926887,18.75267184
,350.12,,1434.75,,20.34206034,19.43928542
,560.857,,1975.24,,19.83047228,19.09217633
,43.4665,,364.542,,22.60721596,20.92685708
,166.826,,748.953,,21.1469433,20.1450896
,4934.79,,21510.8,,17.46943095,16.4995846
,732.437,,2578.95,,19.54067695,18.8026187
,732.437,,2578.95,,19.54067695,18.8026187
,578.517,,2075.39,,19.79681233,19.03847671
,252.26,,1026.03,,20.69798166,19.80332586
,689.718,,2418.79,,19.60592374,18.8722306
,150.649,,622.002,,21.25768701,20.34674656
,315.608,,1180.49,,20.45473263,19.65107023
,240.152,,1013.23,,20.75138712,19.81695591
,528.284,,1864.67,,19.895434,19.15472105
,562.008,,2148.06,,19.8282464,19.00110999
,69.1478,,278.252,,22.10315672,21.22013027
,689.56,,2379.96,,19.60617249,18.88980186
,390.422,,1481.82,,20.22376694,19.40423738
,334.235,,1240.56,,20.39247283,19.59718157
,732.437,,486.187,,19.54067695,20.61421765
,551.193,,1955.25,,19.84934341,19.10322027
,830.026,,2902.96,,19.4048734,18.67412338
,83.5786,,356.516,,21.89736491,20.95102845
,158.505,,624.24,,21.20249522,20.34284702
,432.477,,1759.72,,20.1126951,19.21761708
,70.4198,,423.063,,22.08336567,20.7652134
,84.4733,,301.396,,21.88580399,21.1333823
,242.521,,929.576,,20.74072927,19.91051375
,366.885,,1291.43,,20.29127775,19.55354883
,101.226,,381.586,,21.68937245,20.87724493
,243.133,,930.094,,20.73799287,19.9099089
,766.168,,2730.03,,19.49179262,18.74080746
,53.0249,,328.256,,22.391403,21.04069433
,183.364,,737.618,,21.04431746,20.16164724
,116.081,,441.396,,21.54069979,20.71915503
,1748.9,,7663.79,,18.5956902,17.62011702
,80.2084,,520.806,,21.94205301,20.53953606
,519.399,,1889.86,,19.91384987,19.14015193
,256.118,,1010.95,,20.68150239,19.81940182
,125.282,,665.514,,21.45788095,20.27333302
,94.3213,,452.357,,21.7660782,20.69252272
,80.9514,,367.014,,21.93204173,20.91951943
,105.978,,424.495,,21.63956334,20.76154456
,539.5,,1862.29,,19.87262402,19.15610773
,93.4769,,516.927,,21.77584189,20.54765297
,106.969,,419.353,,21.6294578,20.77477662
,62.4625,,311.601,,22.21355423,21.0972289
,1237.48,,4369.43,,18.97125717,18.23016404
,391.849,,1473.73,,20.21980578,19.4101812
,391.849,,1475.55,,20.21980578,19.40884118
,68.5407,,454.65,,22.1127313,20.68703302
,75.8444,,393.924,,22.00279384,20.84269491
,868.749,,2968,,19.35536685,18.65006627
,164.656,,616.002,,21.16115874,20.3572707
,387.344,,1516.63,,20.23236056,19.3790269
,338.654,,1201.84,,20.37821212,19.63160937
,307.681,,1185.14,,20.48235094,19.64680187
,47.1506,,356.135,,22.51888458,20.95218937
,1641.05,,6532.69,,18.66479811,17.79349588
,26.2863,,260.62,,23.15327899,21.29120666
,391.85,,841.621,,20.21980301,20.0184346
,89.0854,,415.053,,21.8280863,20.78596711
,243.185,,1035.54,,20.73776068,19.79330881
,136.353,,630.154,,21.3659409,20.33260926
,93.2224,,491.849,,21.77880194,20.60164653
,31.8981,,394.65,,22.9431906,20.84069574
,470.15,,1786.14,,20.02201154,19.20143727
,306.956,,1265.73,,20.48491232,19.57537332
,74.2556,,415.577,,22.02577961,20.78459725
,151.114,,617.861,,21.25434089,20.35399905
,433.317,,1597.7,,20.11058832,19.32248792
,60.0681,,274.223,,22.2559929,21.23596631
,269.778,,1071.04,,20.62508631,19.75671178
,2436.54,,13018.3,,18.23566878,17.04484032
,139.114,,542.45,,21.34417555,20.49532672
,128.892,,520.822,,21.42703773,20.53950271
,3114.41,,13658.7,,17.96916318,16.99270259
,573.262,,1925.66,,19.80671975,19.11977698
,306.376,,1181.77,,20.48696579,19.64989361
,116.212,,630.978,,21.5394752,20.33119047
,519.235,,1905.67,,19.91419274,19.13110677
,518.519,,1905.53,,19.91569095,19.13118653
,1085.24,,3905,,19.11378816,18.35217341
,80.3683,,443.725,,21.93989069,20.71344126
,263.741,,1123.61,,20.64965852,19.70468702
,200.355,,928.919,,20.94810218,19.91128139
,201.336,,824.145,,20.94279905,20.04121694
,151.035,,598.547,,21.25490864,20.38848036
,269.502,,1095.3,,20.62619766,19.73239329
,271.013,,1094.45,,20.62012733,19.73323619
,1067.37,,3648.72,,19.13181516,18.42587467
,1067.44,,3654.82,,19.13174396,18.42406103
,653.004,,2231.47,,19.66531304,18.95974838
,778.506,,2771.16,,19.47444773,18.724572
,103.388,,465.348,,21.66642731,20.66178138
,699.558,,2510.08,,19.59054332,18.8320071
,699.558,,2509.47,,19.59054332,18.83227099
,266.899,,979.422,,20.63673527,19.85380137
,654.349,,2344.81,,19.66307903,18.90595686
,115.87,,483.107,,21.54267512,20.62111768
,147.482,,728.052,,21.28075509,20.17582001
,207.751,,849.055,,20.90874483,20.00888645
,2167.46,,8909.81,,18.36272491,17.4565549
,660.226,,2362.32,,19.65337108,18.89787919
,637.843,,2351.13,,19.69081816,18.9030344
,151.7,,640.949,,21.25013869,20.31416732
,217.374,,867.878,,20.85958365,19.98507931
,78.8841,,310.736,,21.96012895,21.10024708
,104.322,,478.847,,21.65666288,20.63073408
,36.8845,,324.894,,22.78549289,21.05187178
,663.465,,2374.47,,19.6480576,18.89230929
,75.8318,,499.119,,22.00297423,20.58571575
,728.453,,2629.33,,19.5465988,18.78161327
,501.85,,1829.43,,19.95116782,19.17543652
,87.3393,,539.912,,21.84957837,20.50041856
,311.932,,1133.03,,20.46745282,19.69562249
,629.134,,2018.78,,19.70574475,19.06850352
,765.303,,2544.5,,19.4930191,18.81721987
,49.8776,,311.865,,22.45783877,21.09630941
,82.0098,,375.195,,21.91793826,20.8955834
,501.85,,1829,,19.95116782,19.17569174
,501.842,,1832,,19.95118513,19.17391233
,178.424,,680.558,,21.07396946,20.24906315
,1102.09,,3849.48,,19.09705999,18.36772084
,1484.45,,5641.34,,18.77368871,17.95277032
,1282.78,,4430.27,,18.93222219,18.21515052
,229.345,,728.591,,20.80137945,20.1750165
,217.374,,867.878,,20.85958365,19.98507931
,93.1718,,390.977,,21.77939143,20.85084798
,51.3525,,352.336,,22.42619866,20.96383346
,368.471,,1319.58,,20.28659436,19.5301367
,836.275,,2994.66,,19.39672986,18.6403572
,99.7844,,561.695,,21.70494602,20.45747461
,374.443,,1423.32,,20.26913835,19.44796963
,181.467,,801.961,,21.05560849,20.07084289
,333.423,,1238.28,,20.39511375,19.59917886
,119.105,,765.539,,21.51277766,20.12130771
,564.159,,2068.76,,19.82409884,19.04195073
,305.439,,1064.79,,20.49029142,19.7630661
,1179.75,,4227.27,,19.02312768,18.26607604
,2122.71,,9316.27,,18.38537598,17.40812084
,267.61,,1042.55,,20.6338468,19.78598378
,1179,,4228.07,,19.02381813,18.26587059
,46.5137,,327.569,,22.53365042,21.04296902
,991.907,,3380.4,,19.21142525,18.50880578
,161.448,,623.126,,21.18252097,20.34478633
,957.604,,3331.12,,19.24963776,18.52475031
,130.525,,532.381,,21.41336839,20.51566964
,68.7413,,424.717,,22.10955829,20.7609769
,59.6616,,445.93,,22.2633654,20.70805928
,305.439,,408.293,,20.49029142,20.80379617
,414.936,,1460.02,,20.15764985,19.420329
,333.877,,1275.92,,20.39363638,19.5666674
,419.418,,1526.68,,20.14598498,19.37185597
,193.755,,795.621,,20.98447034,20.07946041
,267.61,,1042.89,,20.6338468,19.78562975
,400.889,,1633.03,,20.19504229,19.2987406
,14316.1,,29291.8,,16.31304083,16.16436086
,137.567,,490.389,,21.35631697,20.60487421
,36.5645,,318.896,,22.79495354,21.07210333
,326.511,,1267.16,,20.4178581,19.57414737
,137.656,,490.334,,21.35561478,20.60499599
,166.032,,750.865,,21.15212314,20.14232136
,604.171,,2123.25,,19.74970295,19.01372318
,38.0343,,261.45,,22.75216407,21.28775439
,260.141,,939.421,,20.66458063,19.89907535
,797.094,,2667.89,,19.44882879,18.76580621
,1333.49,,4914.28,,18.89012823,18.10257626
,346.312,,1447.94,,20.35393379,19.42934959
,1402.48,,5131.53,,18.83536095,18.05560883
,1402.48,,5131.55,,18.83536095,18.0556046
,1399.39,,5131.82,,18.83775573,18.05554747
,14316.1,,29284.3,,16.31304083,16.16463889
,1334.48,,4913.94,,18.88932247,18.10265138
,198.741,,857.354,,20.95688396,19.99832556
,394.859,,1433.31,,20.21149754,19.44037568
,27.3051,,493.604,,23.11199321,20.59777933
,224.524,,1221.92,,20.82444571,19.61361907
,128.125,,504.614,,21.43351794,20.57382777
,702.445,,2581.16,,19.58607183,18.80168869
,105.973,,460.301,,21.63961457,20.67362121
,22460.4,,47712.6,,15.82405892,15.6346433
,607.531,,2218.81,,19.74368153,18.96592572
,173.326,,738.776,,21.10544335,20.15994406
,1137.72,,3989.61,,19.06251416,18.3288999
,80.8555,,353.886,,21.93332872,20.95906755
,22449.8,,47724.5,,15.82457145,15.63437254
,83.4026,,410.088,,21.89965367,20.79903336
,99.87,,416.91,,21.70401502,20.78112023
,112.054,,401.453,,21.57903423,20.82213924
,55.2935,,223.925,,22.34591744,21.45596955
,670.131,,2367.2,,19.63720337,18.89563863
,126.457,,574.643,,21.44774545,20.43273071
,92.2222,,423.282,,21.79051395,20.76465151
,498.526,,1725.94,,19.95838311,19.23866177
,203.564,,837.406,,20.9308502,20.02388584
,125.722,,581.813,,21.45407444,20.41926746
,63.726,,351.244,,22.19181099,20.96720372
,77.2695,,317.748,,21.98258239,21.07601894
,1530.33,,6335.34,,18.74063991,17.82680119
,1448.94,,6155.8,,18.79997664,17.85801475
,594.24,,2047.08,,19.76769794,19.05338897
,143.635,,597.914,,21.30945194,20.3896292
,353.607,,1774,,20.33130051,19.20884197
,166.366,,583.35,,21.1499412,20.416403
,63.726,,350.397,,22.19181099,20.96982506
,698.46,,2312.76,,19.59224879,18.92089959
,128.039,,653.606,,21.43424696,20.29293593
,146.231,,600.01,,21.29000402,20.38582979
,350.875,,1312.08,,20.33972158,19.53632522
,96.7943,,454.372,,21.73797818,20.68769711
,339.897,,1338.83,,20.37423431,19.51441242
,282.387,,1075.35,,20.57549089,19.75235141
,137.77,,622.024,,21.35471599,20.34670815
,617.292,,2198.88,,19.72637602,18.97572219
,137.237,,632.685,,21.3589246,20.32825716
,147.182,,629.38,,21.28296589,20.33394366
,329.556,,1231.86,,20.40777958,19.60482262
,161.791,,708.173,,21.18021674,20.2058776
,250.124,,986.543,,20.70721423,19.84593596
,151.299,,645.297,,21.2530125,20.30682689
,123.28,,506.33,,21.47537108,20.57014186
,63.058,,396.247,,22.20325216,20.83631104
,95.3849,,416.019,,21.75390357,20.78344309
,52.4156,,403.945,,22.40395124,20.81542042
,679.993,,2416.97,,19.62134154,18.87304786
,87.127,,457.308,,21.85222074,20.68070401
,105.955,,594.58,,21.639799,20.39570027
,107.325,,595.198,,21.6258504,20.39457235
,321.283,,1275.24,,20.43538327,19.56724619
,201.131,,786.499,,20.94390511,20.09198057
,525.859,,1935.38,,19.90042936,19.11431039
,197.127,,859.259,,20.96573736,19.99591578
,113.888,,490.209,,21.56140773,20.60527281
,121.09,,435.819,,21.49483194,20.73296061
,101.744,,494.91,,21.68383062,20.59491044
,81.3618,,437.231,,21.92655127,20.72944864
,59.6515,,405.738,,22.26354922,20.8106118
,1154.35,,3972.62,,19.04675887,18.33353345
,101.613,,475.692,,21.68522946,20.63791139
,100.563,,390.597,,21.69650709,20.85190375
,309.315,,1277.7,,20.47660019,19.56515377
,2041,,8578.5,,18.42799513,17.49769762
,212.879,,837.935,,20.88227059,20.02320018
,107.345,,409.355,,21.62564809,20.80097576
,70.8108,,322.54,,22.07735389,21.05976705
,98.2696,,430.062,,21.72155467,20.74739833
,98.1112,,428.493,,21.72330617,20.75136668
,95.6197,,998.026,,21.7512342,19.83337137
,74.7531,,448.789,,22.01852962,20.7011205
,137.413,,530.45,,21.35753309,20.51961487
,117.766,,531.234,,21.52505283,20.51801135
,124.096,,515.853,,21.46820818,20.54991111
,77.7003,,316.235,,21.9765459,21.08120117
,681.825,,3221.61,,19.61842034,18.5610436
,995.018,,3481.96,,19.2080253,18.47666656
,344.648,,1206.77,,20.35916323,19.62716475
,206.387,,820.226,,20.9158968,20.04639218
,114.184,,438.49,,21.55858951,20.72632677
,348.56,,1237.79,,20.34690877,19.59960858
,149.08,,721.496,,21.26905418,20.18564119
,192.64,,819.242,,20.99073647,20.04769549
,835.441,,2906.93,,19.39781318,18.67263957
,835.441,,2906.09,,19.39781318,18.67295336
,1216.28,,3897.45,,18.99001873,18.35427463
,240.18,,946.67,,20.75126054,19.89072947
,421.159,,1537.64,,20.14148743,19.36408934
,531.715,,1865.91,,19.88840536,19.15399928
,75.4827,,498.352,,22.00798407,20.58738549
,75.5511,,498.352,,22.00700066,20.58738549
,49.5015,,316.716,,22.46605674,21.079551
,3107.76,,13134.2,,17.97148396,17.03521695
,148.413,,1038.14,,21.27392278,19.7905862
,402.142,,1559.25,,20.19165406,19.34893663
,402.142,,1559.25,,20.19165406,19.34893663
,4976.16,,833.482,,17.4603668,20.02898545
,164.757,,667.028,,21.16049295,20.27086585
,3082.02,,13135.9,,17.98051401,17.03507642
,4976.16,,21928.7,,17.4603668,16.47869379
,134.357,,539.118,,21.3819519,20.50201643
,850.24,,3087.13,,19.37874881,18.60733871
,3149.23,,13706.1,,17.95709169,16.98894127
,3140.2,,13704.5,,17.96020937,16.98906802
,392.104,,1491.81,,20.21909946,19.39694222
,57.8402,,399.752,,22.29702818,20.82674939
,136.515,,594.008,,21.36465171,20.39674527
,1260.77,,4429.3,,18.95101298,18.21538827
,205.116,,828.675,,20.92260379,20.03526542
,105.528,,432.374,,21.64418337,20.74157708
,326.554,,1323.7,,20.41771512,19.52675209
,231.253,,910.05,,20.7923842,19.93356287
,108.586,,907.098,,21.61316805,19.93709048
,520.891,,1867.75,,19.91073551,19.15292915
,2371.78,,10435.1,,18.26491663,17.28498447
,96.2024,,455.636,,21.74463787,20.68468093
